"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20250310","경부선","직산","1241","1167","20250313",""
"20250310","경부선","성환","8141","8033","20250313",""
"20250310","경부선","평택","14293","14487","20250313",""
"20250310","경부선","평택지제","4775","4486","20250313",""
"20250310","경부선","서정리","9242","8708","20250313",""
"20250310","경부선","송탄","4695","4467","20250313",""
"20250310","경부선","진위","1868","1812","20250313",""
"20250310","경부선","오산","11936","11868","20250313",""
"20250310","경부선","오산대","4375","4085","20250313",""
"20250310","경부선","세마","3761","3569","20250313",""
"20250310","경부선","병점","18848","18602","20250313",""
"20250310","경부선","세류","3790","3275","20250313",""
"20250310","경부선","독산","19396","19867","20250313",""
"20250310","경부선","수원","40133","42191","20250313",""
"20250310","경부선","화서","11833","11336","20250313",""
"20250310","경부선","성균관대","18439","18395","20250313",""
"20250310","경부선","의왕","10636","10667","20250313",""
"20250310","경부선","군포","8025","8010","20250313",""
"20250310","경부선","금정","31230","31982","20250313",""
"20250310","경부선","명학","10882","10620","20250313",""
"20250310","경부선","안양","29355","29365","20250313",""
"20250310","경부선","관악","7953","7732","20250313",""
"20250310","경부선","석수","9465","8697","20250313",""
"20250310","경부선","금천구청","12365","12717","20250313",""
"20250310","경부선","가산디지털단지","22096","24413","20250313",""
"20250310","경부선","구로","19339","19374","20250313",""
"20250310","경부선","신길","9841","8784","20250313",""
"20250310","경부선","신도림","4424","4447","20250313",""
"20250310","경부선","영등포","38420","38385","20250313",""
"20250310","경부선","대방","11834","13239","20250313",""
"20250310","경부선","노량진","8588","8704","20250313",""
"20250310","경부선","용산","36749","38449","20250313",""
"20250310","경부선","남영","10778","11563","20250313",""
"20250310","경부선","서울역","8586","3307","20250313",""
"20250310","경강선","성남","1308","1096","20250313",""
"20250310","경강선","여주","3435","3464","20250313",""
"20250310","경강선","세종대왕릉","354","323","20250313",""
"20250310","경강선","부발","2535","2540","20250313",""
"20250310","경강선","이천","3030","3153","20250313",""
"20250310","경강선","신둔도예촌","1814","1627","20250313",""
"20250310","경강선","곤지암","2456","2370","20250313",""
"20250310","경강선","초월","4182","3957","20250313",""
"20250310","경강선","경기광주","8686","8365","20250313",""
"20250310","경강선","삼동","2816","2644","20250313",""
"20250310","경강선","이매","1109","1031","20250313",""
"20250310","경강선","판교","6515","6285","20250313",""
"20250310","9호선2~3단계","중앙보훈병원","15156","13056","20250313",""
"20250310","9호선2~3단계","둔촌오륜","4597","4435","20250313",""
"20250310","9호선2~3단계","올림픽공원(한국체대)","6912","7364","20250313",""
"20250310","9호선2~3단계","한성백제","3450","3018","20250313",""
"20250310","9호선2~3단계","송파나루","6165","6397","20250313",""
"20250310","9호선2~3단계","석촌","10208","9193","20250313",""
"20250310","9호선2~3단계","석촌고분","8035","7962","20250313",""
"20250310","9호선2~3단계","삼전","9084","8601","20250313",""
"20250310","9호선2~3단계","종합운동장","5378","5464","20250313",""
"20250310","9호선2~3단계","봉은사","20879","21605","20250313",""
"20250310","9호선2~3단계","삼성중앙","9397","9831","20250313",""
"20250310","9호선2~3단계","선정릉","11811","12768","20250313",""
"20250310","9호선2~3단계","언주","12912","13246","20250313",""
"20250310","9호선","신논현","33088","32916","20250313",""
"20250310","9호선","사평","4608","4504","20250313",""
"20250310","9호선","고속터미널","13867","18002","20250313",""
"20250310","9호선","신반포","4920","4655","20250313",""
"20250310","9호선","구반포","2008","1871","20250313",""
"20250310","9호선","동작(현충원)","1869","1568","20250313",""
"20250310","9호선","흑석(중앙대입구)","12376","12570","20250313",""
"20250310","9호선","노들","5321","4544","20250313",""
"20250310","9호선","노량진","27760","27830","20250313",""
"20250310","9호선","샛강","7679","7748","20250313",""
"20250310","9호선","여의도","34441","33701","20250313",""
"20250310","9호선","국회의사당","18936","19770","20250313",""
"20250310","9호선","당산","20400","20165","20250313",""
"20250310","9호선","선유도","10375","9684","20250313",""
"20250310","9호선","신목동","5217","4672","20250313",""
"20250310","9호선","염창","19786","19071","20250313",""
"20250310","9호선","등촌","14265","13694","20250313",""
"20250310","9호선","증미","9346","9289","20250313",""
"20250310","9호선","가양","25116","24961","20250313",""
"20250310","9호선","양천향교","12085","12525","20250313",""
"20250310","9호선","마곡나루(서울식물원)","15662","15370","20250313",""
"20250310","9호선","신방화","7916","7757","20250313",""
"20250310","9호선","공항시장","3312","3516","20250313",""
"20250310","9호선","김포공항","6039","9609","20250313",""
"20250310","9호선","개화","3015","2024","20250313",""
"20250310","8호선","남위례","8577","8610","20250313",""
"20250310","8호선","모란","5484","4166","20250313",""
"20250310","8호선","수진","5990","5641","20250313",""
"20250310","8호선","신흥","5758","5911","20250313",""
"20250310","8호선","단대오거리","14193","13388","20250313",""
"20250310","8호선","남한산성입구(성남법원.검찰청)","16352","15394","20250313",""
"20250310","8호선","산성","7129","7273","20250313",""
"20250310","8호선","복정","11378","9745","20250313",""
"20250310","8호선","장지","19058","17576","20250313",""
"20250310","8호선","문정","26660","28020","20250313",""
"20250310","8호선","가락시장","9412","10326","20250313",""
"20250310","8호선","송파","10971","10794","20250313",""
"20250310","8호선","석촌","9477","10645","20250313",""
"20250310","8호선","잠실(송파구청)","18646","21350","20250313",""
"20250310","8호선","몽촌토성(평화의문)","7908","8014","20250313",""
"20250310","8호선","강동구청","11982","12519","20250313",""
"20250310","8호선","천호(풍납토성)","18693","20961","20250313",""
"20250310","8호선","암사","18471","16969","20250313",""
"20250310","8호선","암사역사공원","6994","6155","20250313",""
"20250310","7호선","온수(성공회대입구)","12430","11445","20250313",""
"20250310","7호선","천왕","13321","13018","20250313",""
"20250310","7호선","광명사거리","23325","23147","20250313",""
"20250310","7호선","철산","23737","24172","20250313",""
"20250310","7호선","가산디지털단지","52153","52405","20250313",""
"20250310","7호선","남구로","17587","18274","20250313",""
"20250310","7호선","대림(구로구청)","9652","9541","20250313",""
"20250310","7호선","신풍","13122","12279","20250313",""
"20250310","7호선","보라매","7689","8139","20250313",""
"20250310","7호선","신대방삼거리","17021","16488","20250313",""
"20250310","7호선","장승배기","10465","10352","20250313",""
"20250310","7호선","상도","14757","14989","20250313",""
"20250310","7호선","숭실대입구(살피재)","19195","19834","20250313",""
"20250310","7호선","남성","12651","12414","20250313",""
"20250310","7호선","이수","18234","17802","20250313",""
"20250310","7호선","내방","17029","17111","20250313",""
"20250310","7호선","고속터미널","17275","15031","20250313",""
"20250310","7호선","반포","7068","6718","20250313",""
"20250310","7호선","논현","21855","22177","20250313",""
"20250310","7호선","학동","26941","27681","20250313",""
"20250310","7호선","강남구청","17821","19477","20250313",""
"20250310","7호선","청담","21266","22710","20250313",""
"20250310","7호선","자양(뚝섬한강공원)","9350","9042","20250313",""
"20250310","7호선","건대입구","16036","16643","20250313",""
"20250310","7호선","어린이대공원(세종대)","21577","22686","20250313",""
"20250310","7호선","군자(능동)","16499","13359","20250313",""
"20250310","7호선","중곡","12226","11650","20250313",""
"20250310","7호선","용마산(용마폭포공원)","6387","6224","20250313",""
"20250310","7호선","사가정","18058","18759","20250313",""
"20250310","7호선","면목","17512","16889","20250313",""
"20250310","7호선","상봉","19139","18377","20250313",""
"20250310","7호선","중화","11935","11822","20250313",""
"20250310","7호선","먹골","11193","11246","20250313",""
"20250310","7호선","태릉입구","10077","9709","20250313",""
"20250310","7호선","공릉(서울과학기술대)","14717","14572","20250313",""
"20250310","7호선","하계","20890","19884","20250313",""
"20250310","7호선","중계","17098","16088","20250313",""
"20250310","7호선","노원","22303","23414","20250313",""
"20250310","7호선","마들","15135","14483","20250313",""
"20250310","7호선","수락산","13560","13360","20250313",""
"20250310","7호선","도봉산","10172","11713","20250313",""
"20250310","7호선","장암","2993","1078","20250313",""
"20250310","6호선","봉화산(서울의료원)","9963","9340","20250313",""
"20250310","6호선","화랑대(서울여대입구)","14408","11878","20250313",""
"20250310","6호선","태릉입구","6657","7588","20250313",""
"20250310","6호선","석계","14175","14733","20250313",""
"20250310","6호선","돌곶이","11621","11094","20250313",""
"20250310","6호선","상월곡(한국과학기술연구원)","7714","7349","20250313",""
"20250310","6호선","월곡(동덕여대)","15242","14926","20250313",""
"20250310","6호선","고려대(종암)","10838","10670","20250313",""
"20250310","6호선","안암(고대병원앞)","18392","18981","20250313",""
"20250310","6호선","보문","9204","8637","20250313",""
"20250310","6호선","창신","4218","3672","20250313",""
"20250310","6호선","동묘앞","9467","9915","20250313",""
"20250310","6호선","신당","8926","9520","20250313",""
"20250310","6호선","청구","4335","4338","20250313",""
"20250310","1호선","서울역","72283","66546","20250313",""
"20250310","1호선","시청","28005","27983","20250313",""
"20250310","1호선","종각","45405","43886","20250313",""
"20250310","1호선","종로3가","27240","23935","20250313",""
